ts,phase,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772367470277,cold_start,4401,28,3110732,0,0,1502,3965,0,1180,0
1772367471154,cold_start,5630,56,3131068,0,0,3305,6408,0,3286,0
1772367472020,cold_start,5543,48,3141136,0,0,1792,3320,0,1784,0
1772367472867,cold_start,2030,5,3125020,0,0,1007,1544,0,1674,0
1772367473724,cold_start,4913,47,3136404,819,894,2876,4223,1,2185,1062
1772367474537,cold_start,969,8,3107420,18679,15433,600,728,0,597,4814
1772367475265,cold_start,26089,8943,2927776,38679,24768,3305,17241,162,3315,11780
1772367476294,cold_start,200306,34757,2719492,49956,33470,1246,13375,115,960,13927
1772367477174,cold_start,18396,5479,2613264,50555,35299,1520,4729,0,1421,15489
1772367478017,cold_start,36517,11747,2600968,49024,26317,5106,11638,0,5006,20571
1772367478778,cold_start,37838,16824,2611064,57489,29611,3221,5339,5,3155,24174
1772367479526,cold_start,8292,2891,2640224,172573,128665,653,6241,0,581,0
1772367480264,cold_start,7124,1143,2634540,15611,13916,3501,24762,0,3309,0
1772367481132,cold_start,6812,1723,2572732,0,0,702,4364,0,642,0
1772367481963,cold_start,5417,19,2567712,0,0,3157,4558,0,3145,0
1772367482760,cold_start,24223,1103,2534976,0,0,10633,17364,0,10584,0
1772367483492,cold_start,6853,243,2522580,0,0,3495,8912,1,3459,105
1772367484293,cold_start,6493,741,2570700,44427,20979,1858,4298,0,1828,9255
1772367485084,cold_start,2457,332,2574580,43101,16334,779,4093,0,758,2758
1772367485732,cold_start,3315,451,2589312,41664,20754,1252,3815,0,1221,15231
1772367486427,cold_start,4811,23,2645264,48515,16725,2087,6433,0,2066,21389
1772367487113,cold_start,6847,5078,2653344,26652,15363,179,4068,0,1342,18667
1772367487868,cold_start,17321,714,2922584,40928,31024,2195,8989,0,839,11735
1772367488743,cold_start,24242,923,2935024,51424,31119,741,5963,0,559,7059
1772367489520,cold_start,8641,138,2621848,35615,18532,388,6786,0,196,12202
1772367490264,cold_start,21643,3018,2497564,55256,22880,768,27653,0,482,5237
1772367491059,cold_start,11931,816,2667680,24000,20610,539,7490,0,390,8610
1772367491783,cold_start,499,28,2636268,60544,29268,304,1862,0,281,1317
1772367492538,cold_start,1119,278,2558624,83456,49233,401,877,0,327,8406
1772367493251,cold_start,2169,426,2576928,43264,25970,2751,17868,0,2927,4959
1772367493983,cold_start,7214,1106,2587388,91296,50585,7566,21688,0,7294,7825
1772367494694,cold_start,821,467,2612692,38400,21904,57,570,0,24,15199
1772367495488,cold_start,3096,295,2627360,52128,25981,498,2614,0,470,10729
1772367496258,cold_start,2121,1290,2681836,24896,18344,115,1607,0,106,6615
1772367497101,cold_start,1028,300,2674736,0,0,225,5964,0,188,10161
1772367497808,cold_start,1222,554,2678468,0,0,91,1876,0,66,8840
1772367498665,cold_start,3418,1120,2692800,0,0,196,1843,0,184,0
1772367499445,cold_start,3249,1149,2665632,0,0,998,7015,0,3669,0
1772367500290,cold_start,8972,712,2338352,0,0,4014,9008,0,952,0
1772367501059,cold_start,24198,4574,2004204,443,439,552,2896,4,440,2808
1772367501732,cold_start,7140,3626,2009384,0,0,86,350,0,118,4308
1772367502464,cold_start,1212,249,2219568,0,0,157,2223,0,119,5259
1772367503249,cold_start,18569,5067,2213120,0,0,326,4368,0,293,893
1772367504006,cold_start,2842,1684,2202740,0,0,331,1278,0,43,0
1772367504794,cold_start,602,27,2193432,0,0,489,314,0,390,0
1772367505544,cold_start,626,0,2183428,0,0,2212,3845,0,3040,0
1772367506215,cold_start,28716,299,1927188,0,0,13247,17456,0,12237,0
1772367506959,cold_start,5297,1555,1761536,0,0,471,4012,0,423,854
1772367507625,cold_start,19044,12112,1768712,0,0,501,4853,5,42,20327
1772367508338,cold_start,13924,11061,1775436,585,583,177,73,0,128,0
1772367508990,cold_start,1298,498,1783960,0,0,47,105,0,39,8097
1772367509658,cold_start,26,0,1827652,0,0,49,46,0,40,18448
1772367510302,cold_start,375,9,1858236,0,0,401,387,0,380,12991
1772367511060,cold_start,1017,6,1852504,0,0,310,328,0,323,0
1772367511746,cold_start,114,0,1808600,0,0,179,143,0,144,2096
1772367512422,cold_start,100312,34186,1757952,28860,14107,1063,1696,380,610,17415
1772367513366,cold_start,143577,40954,1615232,17580,10039,790,5519,81,638,34351
1772367514207,cold_start,92781,14166,1439004,10106,7534,1472,8809,70,883,9587
1772367514933,cold_start,34904,8918,1359836,5163,3398,795,2395,67,271,12918
1772367515733,cold_start,44493,25497,1550924,1107,775,439,4229,10,16,6318
1772367516611,cold_start,242,41,1547692,0,0,96,379,0,68,0
1772367517426,cold_start,1494,1168,1550476,0,0,106,1433,0,50,0
1772367518262,cold_start,2,0,1546416,0,0,19,818,0,2,0
1772367519080,cold_start,97,0,1541536,0,0,90,788,0,67,2099
1772367519976,cold_start,34842,17657,1659416,0,0,259,12681,0,20,19847
1772367520797,cold_start,66387,28984,1699736,1952,825,200,3578,15,63,11033
1772367521572,cold_start,4347,713,1639476,0,0,73,747,0,7,8751
1772367522461,cold_start,80852,52884,1649940,0,0,330,4588,0,301,19603
1772367523208,cold_start,56410,49542,1705776,0,0,200,166,0,26,14071
1772367523936,cold_start,51,0,1721060,0,0,218,145,0,42,14193
1772367524648,cold_start,315,1,1599244,0,0,489,335,0,338,4827
1772367525370,cold_start,63949,17525,1472748,11219,5933,496,361,118,109,23566
1772367526202,cold_start,79687,28944,1398980,958,651,1038,8523,11,753,34060
1772367527008,cold_start,67534,51039,1347644,0,0,436,2906,0,102,18765
1772367527749,cold_start,12144,5015,1641284,0,0,2137,3645,0,2111,2175
1772367528412,cold_start,2226,422,1589124,0,0,561,5899,0,582,0
1772367529164,cold_start,1045,232,1580816,0,0,59,301,0,31,0
1772367529891,cold_start,1662,549,1594092,0,0,447,2015,0,491,0
1772367530677,cold_start,1167,555,1601612,0,0,320,423,0,220,0
1772367531442,cold_start,558,413,1568604,0,0,56,342,0,24,0
1772367532242,cold_start,94291,30889,1576300,12072,8520,1042,12250,146,705,41534
1772367533086,cold_start,48470,25324,1590860,0,0,502,8305,0,261,12576
1772367533952,cold_start,19335,12728,1581996,0,0,114,1977,15,72,13771
1772367534810,cold_start,31419,17482,1643692,1000,805,12,216,0,3,19999
1772367535579,cold_start,79336,12071,1688320,2006,1761,37940,80425,69,39905,33212
1772367536324,cold_start,110263,26930,1764272,2906,2707,13659,23984,77,11087,34458
1772367537065,cold_start,150582,40438,1930244,12431,7990,6016,18999,77,5555,30326
1772367537870,cold_start,98937,30261,1939632,1410,1130,606,3300,60,509,33772
1772367538854,cold_start,130137,46475,1882500,4473,4224,1197,16604,1,969,24639
1772367539578,cold_start,74748,33479,1691288,1951,2051,1053,4904,30,937,27373
1772367540379,cold_start,23470,9778,1865108,354,0,576,6134,0,417,171
1772367541009,cold_start,46,0,1820828,0,0,90,1449,0,57,0
1772367541689,cold_start,352,225,1872412,0,0,7,52,0,14,0
1772367542428,cold_start,290,71,1871264,0,0,91,211,0,84,0
1772367543180,cold_start,496,200,1862168,0,0,45,114,0,33,0
1772367543942,cold_start,433,358,1864620,0,0,14,33,0,259,0
1772367544657,cold_start,2158,652,1860676,0,0,351,2411,0,72,0
1772367545427,cold_start,1459,862,1857340,0,0,183,352,0,179,0
1772367546163,cold_start,107,0,1867772,0,0,83,255,0,81,8232
1772367546863,cold_start,22,0,1914188,0,0,23,104,0,21,20258
1772367547594,cold_start,0,0,1943752,0,0,10,516,0,4,6562
1772367548463,cold_start,18,0,1941100,0,0,1,10,0,2489,0
1772367549261,cold_start,83801,1947,1815680,0,0,25289,26257,0,22620,6938
1772367550029,cold_start,69446,18157,1610460,1575,804,591,6725,15,357,24162
1772367550941,cold_start,121494,35421,1533088,0,0,16159,22778,0,16823,17202
1772367551679,cold_start,25569,6088,1706060,0,0,2936,11441,0,1937,11388
1772367552561,cold_start,427,0,1767156,0,0,131,258,0,128,0
1772367553404,cold_start,2445,185,1785332,0,0,568,1904,0,546,0
1772367554273,cold_start,14209,6466,1724172,0,0,1000,3914,0,717,0
1772367555206,cold_start,125,0,1695848,0,0,80,1392,0,31,5164
1772367555935,cold_start,24326,16612,1724096,0,0,36,161,0,11,6409
1772367556809,cold_start,321,212,1723064,0,0,47,845,0,67,0
1772367557807,cold_start,683,406,1697824,0,0,29,246,0,0,0
1772367558745,cold_start,1426,415,1696076,0,0,204,876,0,190,664
1772367559754,cold_start,719,569,1750260,0,0,5,18,0,129,13429
1772367560529,cold_start,1162,190,1760928,0,0,203,1245,0,405,2066
1772367561308,cold_start,141939,55739,1776236,608,572,18685,42490,8,18833,30392
1772367562021,cold_start,142228,41784,1805224,9123,8332,4305,7677,141,3397,34587
1772367562915,cold_start,32692,8966,1611304,0,0,1061,826,0,666,0
1772367563659,cold_start,19054,7757,1257112,0,0,1421,7463,0,1209,1755
1772367564500,cold_start,66509,22171,1078816,14276,9181,407,2144,163,206,17211
1772367565367,cold_start,26401,20294,1489324,0,0,323,7739,0,132,0
1772367566103,cold_start,2039,192,1540784,0,0,244,1503,0,232,0
1772367566888,cold_start,2467,385,1594648,0,0,172,1500,0,113,0
1772367567755,cold_start,278,155,1573744,0,0,8,316,0,4,0
1772367568674,cold_start,222,0,1576416,0,0,74,777,0,56,0
1772367569571,cold_start,25,4,1555368,0,0,0,34,0,1,0
1772367570523,cold_start,331,14,1582136,0,0,63,876,0,81,0
1772367571440,cold_start,790,64,1579072,0,0,197,1426,0,117,11120
1772367572220,cold_start,17688,1628,1499440,0,0,1316,7615,0,1178,2295
1772367573150,cold_start,11281,6878,1493556,0,0,19,1401,0,0,15016
1772367574035,launch_douyin,126517,52549,1489968,1604,1026,13073,33819,19,12952,8389
1772367574751,launch_douyin,47900,25542,1443232,9802,4176,1699,2097,84,329,11669
1772367575622,launch_douyin,109379,51636,1560672,0,0,1328,3296,0,149,33804
1772367576448,launch_douyin,98530,36816,1550564,532,528,1226,11506,18,377,28538
1772367577299,launch_douyin,68862,23490,1515788,5406,956,1574,10638,6,1201,3560
1772367578092,launch_douyin,66788,14028,1546748,0,0,8745,30590,73,9002,9859
1772367578986,launch_douyin,172938,45692,1566804,6143,4796,8198,36271,49,7733,10804
1772367579874,launch_douyin,206434,47196,1549204,9278,6764,8918,35061,154,8741,26134
1772367580832,launch_douyin,394136,53089,1520312,45657,33177,15614,64164,670,15574,40614
1772367581832,launch_douyin,338029,55767,1550988,32430,27968,11736,46424,531,11048,47975
1772367582781,douyin_browse,323096,72968,1708424,11743,9005,7914,26178,153,6248,26431
1772367583458,douyin_browse,9425,26,1697208,0,0,808,2399,0,245,0
1772367584106,douyin_browse,1258,27,1771380,0,0,1253,5268,0,780,0
1772367584738,douyin_browse,6672,3003,1785984,0,0,5481,6010,0,4957,9009
1772367585387,douyin_browse,31793,15726,1798580,0,0,606,4552,0,397,14967
1772367586225,douyin_browse,254185,42719,1745356,40677,26342,5234,20370,470,4992,27541
1772367587021,douyin_browse,192508,57083,1818364,6577,3207,6277,30277,53,5315,31179
1772367587663,douyin_browse,38143,2395,1746272,0,0,3781,8381,0,3465,5743
1772367588383,douyin_browse,46471,76,1707180,0,0,5548,6249,0,5064,9151
1772367589040,douyin_browse,29078,93,1738060,0,0,4143,4450,0,3634,9961
1772367589674,douyin_browse,11227,43,1731924,0,0,2577,3013,0,2778,7727
1772367590319,douyin_browse,71280,28575,1990764,2752,1851,9666,13968,33,9832,22931
1772367591051,douyin_browse,15637,301,2011112,0,0,6954,8064,0,6078,493
1772367591812,douyin_browse,3123,311,1996688,0,0,2138,5050,0,1786,0
1772367592594,douyin_browse,6224,46,2002448,0,0,652,1881,0,533,0
1772367593223,douyin_browse,4158,209,2000828,0,0,99,665,0,72,279
1772367593858,douyin_browse,20970,14216,2002296,0,0,730,5992,8,561,12059
1772367594566,douyin_browse,25071,16348,1998092,620,461,752,2280,0,484,3821
1772367595199,douyin_browse,20751,11242,1993880,0,0,2660,9259,62,2653,9215
1772367595966,douyin_browse,117817,43170,1998720,12523,8086,3081,21348,63,2589,6355
1772367596622,douyin_browse,23656,7937,1932244,0,0,1432,6600,0,1081,5505
1772367597259,douyin_browse,53280,33868,1835920,576,352,1018,8936,8,774,10004
1772367597977,douyin_browse,19517,9491,1832688,0,0,512,12112,0,324,523
1772367598728,douyin_browse,90103,31553,1838608,0,0,7948,14053,0,7905,5265
1772367599376,douyin_browse,134061,23174,1839888,0,0,11372,24263,0,11108,13546
1772367600060,douyin_browse,76092,37674,1841820,0,0,7324,14343,0,8441,9066
1772367600830,douyin_browse,29332,310,1811436,0,0,8453,9071,0,6394,5564
1772367601468,douyin_browse,20908,133,1764596,0,0,6473,6306,0,6627,0
1772367602205,douyin_browse,13095,98,1769020,0,0,5300,5071,0,4516,0
1772367602955,douyin_browse,1908,0,1741120,0,0,981,866,0,738,0
1772367603725,douyin_browse,9092,3605,1702268,0,0,417,397,0,260,825
1772367604557,douyin_browse,3615,1046,1702512,0,0,438,463,0,689,0
1772367605235,douyin_browse,1692,0,1702168,0,0,838,423,0,169,0
1772367606037,douyin_browse,3585,53,1681332,0,0,1751,1726,0,1652,0
1772367606950,douyin_browse,964,73,1686152,0,0,136,93,0,35,0
1772367607927,douyin_browse,330,8,1690936,0,0,94,71,0,104,0
1772367608803,douyin_browse,2070,44,1669800,0,0,754,730,0,720,0
1772367609725,douyin_browse,390,16,1659756,0,0,107,71,0,93,0
1772367610523,douyin_browse,680,0,1652232,0,0,324,399,0,1065,0
1772367611431,douyin_browse,2379,3,1829340,0,0,2232,2003,0,1318,0
1772367612309,douyin_browse,3350,101,1878008,0,0,4627,4326,0,4559,0
1772367613118,douyin_browse,7497,60,1882468,0,0,788,739,0,479,0
1772367613913,douyin_browse,2681,1595,1893236,0,0,721,1064,0,1111,895
1772367614719,douyin_browse,18324,8520,1919608,0,0,3395,4072,0,2934,2662
1772367615519,douyin_browse,8127,2778,1869992,0,0,700,878,0,499,858
1772367616393,douyin_browse,13891,2920,1863504,0,0,2293,2336,0,2255,4864
1772367617113,douyin_browse,14653,7278,1876536,0,0,1390,1941,0,1679,10997
1772367617931,douyin_browse,10104,742,1914828,0,0,3486,3887,0,3236,910
1772367618723,douyin_browse,3421,536,1892196,0,0,1881,2240,0,2637,453
1772367619394,douyin_browse,28681,14836,1863004,0,0,5195,8072,38,4205,10876
1772367620272,douyin_browse,40566,16056,1832168,2981,2169,1025,1681,0,894,5311
1772367621090,douyin_browse,32347,10712,1802616,0,0,929,1965,0,809,3993
1772367621894,douyin_browse,5582,3236,1801136,0,0,34,358,0,15,42
1772367622620,douyin_browse,4108,870,1778960,0,0,817,1762,0,793,1001
1772367623450,douyin_browse,115673,26152,1655400,22404,12186,1236,3049,259,1140,22473
1772367624342,douyin_browse,195077,34740,1595804,17129,8593,4587,11581,143,4688,18205
1772367625244,douyin_browse,101328,21667,1674744,142,135,3081,11341,0,2208,12006
1772367626062,douyin_browse,6150,965,1660872,0,0,747,3093,0,568,0
1772367626726,douyin_browse,3234,2266,1653716,0,0,194,2937,0,207,4737
1772367627397,douyin_browse,23220,9003,1647132,0,0,308,2142,0,210,5289
1772367628133,douyin_browse,5772,740,1718268,0,0,341,3319,0,284,1190
1772367628957,douyin_browse,7271,1018,1777908,0,0,381,987,0,320,1092
1772367629655,douyin_browse,4740,1356,1783736,0,0,51,420,0,39,6630
1772367630322,douyin_browse,96,34,1793456,0,0,70,2397,0,55,2524
1772367630999,douyin_browse,928,163,1777328,0,0,315,5339,0,223,1048
1772367631691,douyin_browse,18542,9722,1777468,0,0,399,1795,0,286,6358
1772367632394,douyin_browse,9704,3259,1830628,0,0,505,3128,0,405,2945
1772367633228,douyin_browse,504,62,1945796,0,0,172,781,0,152,0
1772367633964,douyin_browse,390,0,1940024,0,0,23,51,0,10,0
1772367634750,douyin_browse,263,101,1928308,0,0,109,1439,0,56,0
1772367635533,douyin_browse,389,0,1926812,0,0,82,141,0,74,0
1772367636276,douyin_browse,77500,8113,1895560,0,0,11211,12679,0,11979,7796
1772367636989,douyin_browse,47243,5147,1903700,0,0,10373,11529,0,10380,674
1772367637669,douyin_browse,28757,5180,1906600,0,0,6189,8267,0,5581,2677
1772367638329,douyin_browse,17937,4007,1851364,0,0,4691,4709,0,4229,0
1772367639134,douyin_browse,1028,760,1858108,0,0,55,297,0,51,0
1772367639957,douyin_browse,2451,852,1854784,0,0,763,1922,0,726,947
1772367640782,douyin_browse,4058,1461,1857948,0,0,97,97,0,93,0
1772367641592,douyin_browse,669,77,1853936,0,0,48,352,0,45,16
1772367642426,douyin_browse,502,333,1769684,0,0,130,2246,95,123,1028
1772367643248,douyin_browse,78817,29851,1554948,8124,4975,180,3555,0,91,21654
1772367644136,douyin_browse,54664,28636,1503440,0,0,94,987,0,75,797
1772367644983,douyin_browse,2361,1828,1633640,0,0,36,215,0,43,0
1772367645810,douyin_browse,1219,379,1626356,0,0,278,2400,0,258,3938
1772367646594,switch_searchbox,31469,5155,1733904,1466,785,12575,45461,14,13126,11941
1772367647393,switch_searchbox,125171,28241,1563160,11293,8372,16397,31920,184,16041,20379
1772367648282,switch_searchbox,211785,46246,1465416,35196,25195,17910,55192,532,16794,15811
1772367649325,switch_searchbox,265320,55841,1363444,22851,3307,11900,37094,13,11189,23959
1772367650150,switch_searchbox,58389,19181,1370948,562,389,1116,5917,0,953,10221
1772367650919,switch_searchbox,18606,16778,1387168,0,0,108,2283,0,66,1972
1772367651675,switch_searchbox,6476,3876,1392764,0,0,164,678,0,157,116
1772367652428,switch_searchbox,731,121,1393292,0,0,549,2822,0,737,723
1772367653186,douyin_browse,31369,15566,1319960,5362,3626,2390,15244,86,2256,11259
1772367653924,douyin_browse,130169,40292,1588952,1118,861,4934,47230,8,4572,18145
1772367654709,douyin_browse,22366,10683,1529712,0,0,1495,7933,0,833,3499
1772367655429,douyin_browse,6392,4538,1566740,0,0,105,211,0,100,0
1772367656206,douyin_browse,1650,575,1558148,0,0,233,623,0,931,0
1772367657026,switch_mm,97166,30698,1684484,6458,7649,8561,42879,163,7664,14941
1772367657845,switch_mm,54101,20816,1649004,3413,0,835,6321,0,621,3701
1772367658630,switch_mm,15428,8580,1702068,0,0,410,7268,0,178,825
1772367659401,switch_mm,2580,1392,1715512,0,0,116,255,0,105,0
1772367660134,switch_mm,1062,712,1712588,0,0,229,921,0,216,156
1772367660890,switch_mm,964,471,1711828,0,0,61,234,0,139,489
1772367661654,switch_mm,1492,284,1704744,0,0,1899,2231,0,1811,0
1772367662365,switch_mm,8495,861,1698956,0,0,3524,9771,0,3493,8682
1772367663082,switch_mm,12425,9942,1770940,0,0,32,69,0,26,17424
1772367663828,douyin_browse,13644,147,1673728,0,0,3774,7743,0,3586,0
1772367664625,douyin_browse,1975,34,1550624,0,0,929,878,0,750,0
1772367665322,douyin_browse,784,0,1584688,0,0,317,327,0,208,0
1772367666061,douyin_browse,311,0,1578392,0,0,133,130,0,103,0
1772367666871,switch_meituan,274,4,1531816,0,0,101,74,0,65,0
1772367667683,switch_meituan,21051,78,1703008,0,0,21778,29418,0,22026,0
1772367668408,switch_meituan,25840,2060,1502272,0,0,10590,17503,0,9978,3230
1772367669269,switch_meituan,22530,7508,1528084,0,0,1029,1272,0,959,1215
1772367670075,switch_meituan,11103,5126,1526548,0,0,164,191,0,436,978
1772367670888,switch_meituan,7024,3849,1528560,0,0,838,1765,0,401,1470
1772367671652,switch_meituan,6925,1599,1468932,0,0,375,492,0,361,8020
1772367672502,switch_meituan,24798,15551,1545796,0,0,135,248,0,269,0
1772367673314,switch_meituan,2691,1577,1508916,0,0,470,1023,0,281,0
1772367674172,douyin_browse,15445,1331,1502640,0,0,741,3052,0,644,6603
1772367675033,douyin_browse,110095,34012,1517644,4330,2774,3945,11787,55,3809,12194
1772367675750,douyin_browse,6707,1979,1498756,0,0,1015,4800,0,785,7640
1772367676549,douyin_browse,48786,34973,1524620,0,0,137,478,0,161,6311
1772367677353,douyin_browse,13556,6339,1480060,0,0,4053,8105,5,4214,7892
1772367678232,douyin_browse,98328,66131,1634192,305,267,3856,15238,0,3196,17551
1772367679045,douyin_browse,14811,10899,1651012,0,0,444,733,0,239,0
1772367679865,douyin_browse,21,0,1644512,0,0,217,61,0,59,0
1772367680692,douyin_browse,49,0,1647380,0,0,13,13,0,16,0
1772367681516,douyin_browse,204,8,1644180,0,0,99,42,0,129,0
1772367682373,douyin_browse,2486,130,1598372,0,0,15487,17457,0,24334,0
1772367683176,douyin_browse,11516,26,1586336,0,0,9436,7690,0,275,3571
1772367683966,douyin_browse,318,70,1631584,0,0,238,306,0,270,16819
1772367684840,douyin_browse,828,6,1633604,0,0,995,952,0,962,6156
1772367685674,douyin_browse,447,0,1654820,0,0,166,133,0,150,0
1772367686498,douyin_browse,1472,12,1626736,0,0,654,715,0,653,0
1772367687385,douyin_browse,748,73,1626980,0,0,1476,1549,0,1838,0
1772367688267,douyin_browse,1143,32,1590008,0,0,1157,1110,0,854,0
1772367689099,douyin_browse,7792,147,1699988,0,0,8579,8562,0,8378,0
1772367689930,douyin_browse,7,0,1689308,0,0,12,56,0,14,0
1772367690772,douyin_browse,21,0,1687860,0,0,7,6,0,7,0
1772367691673,douyin_browse,7436,54,1423364,0,0,13222,13158,0,13640,0
1772367692589,douyin_browse,3229,16,1285116,0,0,1548,1541,0,1014,0
1772367693421,douyin_browse,65,0,1271800,0,0,17,70,0,437,0
1772367694257,douyin_browse,1025,9,1358996,0,0,497,491,0,64,0
1772367695063,douyin_browse,73,0,1343124,0,0,70,39,0,67,0
1772367695898,douyin_browse,1704,76,1435632,0,0,797,809,0,778,0
1772367696803,douyin_browse,21,0,1462996,0,0,18,18,0,21,0
1772367697666,douyin_browse,59,0,1452384,0,0,36,32,0,31,0
1772367698597,douyin_browse,377,0,1438548,0,0,82,71,0,96,0
1772367699466,douyin_browse,207,3,1449564,0,0,99,103,0,159,0
1772367700331,douyin_browse,4327,2343,1466108,0,0,617,692,0,466,198
1772367701033,douyin_browse,4850,1985,1594976,0,0,788,790,0,781,0
1772367701809,douyin_browse,501,5,1563996,0,0,293,319,0,272,0
1772367702698,douyin_browse,28,0,1542536,0,0,17,15,0,17,0
1772367703581,douyin_browse,1033,9,1541012,0,0,455,412,0,405,765
1772367704511,douyin_browse,5566,4405,1540196,0,0,48,46,0,44,0
1772367705430,douyin_browse,362,5,1539580,0,0,63,32,0,58,0
1772367706284,douyin_browse,992,17,1519896,0,0,494,529,0,490,174
1772367707208,douyin_browse,2665,1733,1519344,0,0,179,323,0,218,0
1772367708035,douyin_browse,353,17,1513792,0,0,104,87,0,45,941
1772367708904,douyin_browse,4513,1050,1516468,0,0,61,61,0,59,0
1772367709793,douyin_browse,137,0,1514788,0,0,43,131,0,39,46
1772367710686,douyin_browse,1320,74,1515692,0,0,298,327,0,339,0
1772367711513,douyin_browse,3379,1672,1511436,0,0,55,68,0,57,0
1772367712380,douyin_browse,346,0,1507340,0,0,101,293,0,233,47
1772367713274,douyin_browse,769,531,1523464,0,0,208,93,0,56,1228
1772367714103,douyin_browse,8961,7337,1524712,0,0,7,31,0,8,0
1772367714952,douyin_browse,198,0,1522360,0,0,6,12,0,11,0
1772367715807,douyin_browse,382,0,1505564,0,0,120,124,0,109,1046
1772367716542,douyin_browse,9354,7912,1491304,0,0,52,114,0,42,5010
1772367717388,douyin_browse,14163,11201,1650528,0,0,416,412,0,410,0
1772367718235,douyin_browse,868,14,1623900,0,0,308,279,0,329,247
1772367718999,douyin_browse,664,265,1525448,0,0,529,542,0,501,0
1772367719810,douyin_browse,64,0,1529632,0,0,24,68,0,22,0
1772367720698,douyin_browse,597,134,1529868,0,0,11,10,0,5,0
1772367721573,douyin_browse,26,0,1514836,0,0,8,8,0,8,0
1772367722474,douyin_browse,256,10,1527740,0,0,424,470,0,425,0
1772367723362,douyin_browse,18,0,1498788,0,0,6,5,0,7,0
1772367724264,douyin_browse,396,219,1583712,0,0,393,784,0,398,0
1772367725102,douyin_browse,407,45,1478272,0,0,87,135,0,56,0
1772367725911,douyin_browse,18,0,1471788,0,0,3,3,0,3,0
1772367726699,douyin_browse,68,31,1459780,0,0,9,4,0,12,0
1772367727588,douyin_browse,265,0,1461500,0,0,50,53,0,43,0
1772367728483,douyin_browse,634,9,1476260,0,0,192,214,0,194,0
1772367729298,douyin_browse,115,2,1445492,0,0,63,87,0,56,2311
1772367730156,douyin_browse,2253,1717,1450392,0,0,26,24,0,26,0
1772367730976,douyin_browse,453,164,1448832,0,0,66,61,0,64,0
1772367731868,douyin_browse,1090,184,1437528,0,0,18,24,0,18,0
1772367732696,douyin_browse,1562,657,1438948,0,0,23,27,0,24,0
1772367733549,douyin_browse,382,149,1540820,0,0,73,104,0,68,0
1772367734354,douyin_browse,568,443,1552592,0,0,50,90,0,44,0
1772367735173,douyin_browse,21131,747,1505364,0,0,4156,4657,0,4594,5136
1772367735864,douyin_browse,64777,18392,1536692,0,0,8803,9593,0,8430,5090
1772367736644,douyin_browse,4393,1495,1551356,0,0,477,445,0,535,2812
1772367737468,douyin_browse,57349,34125,1382424,0,0,1037,2659,0,774,22967
1772367738320,douyin_browse,64503,42018,1282536,0,0,262,3486,0,150,11970
1772367739191,douyin_browse,8557,5911,1373664,0,0,430,2077,0,343,0
1772367740032,douyin_browse,138,4,1351088,0,0,8,105,0,8,0
