ts,phase,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772287087114,cold_start,8033,82,3845160,19804,15182,4775,5408,0,4104,1254
1772287087890,cold_start,6222,135,3838340,18464,11598,5671,7014,0,7630,3310
1772287088594,cold_start,28981,741,3844096,21792,17183,6402,9529,0,4474,9554
1772287089358,cold_start,4885,344,3892580,37696,29238,2733,2934,0,2666,19360
1772287090148,cold_start,988,14,3919524,29504,24829,303,2082,0,1356,12044
1772287090943,cold_start,18429,2274,3830812,39920,34966,4393,22384,0,3488,7032
1772287091611,cold_start,24341,8164,3854660,16576,13060,4387,16782,0,4025,9009
1772287092355,cold_start,19477,2292,3674156,31648,16548,7453,20141,0,7484,10217
1772287093178,cold_start,1972,202,3489080,14592,9431,829,1441,0,310,5991
1772287093987,cold_start,4634,1150,3375116,25184,11599,1573,11180,0,2388,2874
1772287094701,cold_start,14236,1777,3139032,38656,14884,3883,8077,0,2859,41
1772287095391,cold_start,4821,191,3359564,191104,80112,2968,4049,0,3024,1604
1772287096020,cold_start,2324,223,3391148,65440,39289,1063,1825,0,1061,11428
1772287096685,cold_start,8838,1658,3405960,87168,49532,5203,9203,0,5195,6798
1772287097397,cold_start,8541,1499,3392932,81197,22295,3790,9164,0,3671,4140
1772287098202,cold_start,3896,94,3403808,0,0,2104,8708,0,3054,0
1772287098925,cold_start,11918,2060,3382104,0,0,5089,10198,0,4198,0
1772287099673,cold_start,1905,259,3360884,0,0,932,2104,0,775,0
1772287100450,cold_start,5795,590,3372664,0,0,2872,4966,0,2860,0
1772287101194,cold_start,2498,1497,3416468,0,0,153,1103,0,154,17882
1772287101940,cold_start,796,6,3475908,20115,9468,751,3255,1,677,22890
1772287102627,cold_start,11935,2489,3508768,72469,25573,4989,12965,0,5018,12373
1772287103352,cold_start,9184,511,3501852,45489,11199,3776,6869,0,3628,1044
1772287104078,cold_start,6220,1248,3397692,30656,13389,3282,6619,0,3603,2327
1772287104951,cold_start,4070,19,3046092,49760,30231,901,9411,0,775,9941
1772287105963,cold_start,7418,618,3111556,45373,21381,2206,9937,0,2149,12512
1772287106657,cold_start,4495,1110,3316772,36224,28535,929,2809,0,764,14080
1772287107453,cold_start,2596,445,3599172,31616,27487,473,6029,0,605,12909
1772287108222,cold_start,3996,2056,3607824,30784,26906,933,6708,0,736,14154
1772287108960,cold_start,5320,2288,3609040,34816,30772,921,9287,0,797,13930
1772287109719,cold_start,557,199,3641476,40704,35223,171,3744,0,145,15675
1772287110435,cold_start,2588,634,3646720,40224,38347,548,13880,0,469,20572
1772287111185,cold_start,413,115,3678312,61280,44668,131,1113,0,108,15349
1772287111976,cold_start,6194,3180,3702460,48448,23847,4530,6895,0,4498,9191
1772287112874,cold_start,23472,15602,3730120,0,0,527,4120,0,490,0
1772287113789,cold_start,1794,584,3732772,0,0,40,55,0,69,0
1772287114655,cold_start,725,527,3750196,0,0,118,1982,0,283,12585
1772287115480,cold_start,3040,1223,3741588,0,0,260,697,0,45,0
1772287116264,cold_start,2980,903,3679168,0,0,708,3801,0,835,0
1772287116983,cold_start,4708,593,3367300,0,0,2381,8200,0,2384,0
1772287117851,cold_start,6585,721,3157216,0,0,890,4725,0,130,0
1772287118637,cold_start,374,13,3096488,0,0,406,350,0,386,0
1772287119400,cold_start,1558,61,3380484,0,0,1092,2408,0,1099,0
1772287120149,cold_start,2089,849,3401324,0,0,381,1435,0,290,0
1772287120843,cold_start,1066,560,3395920,0,0,265,450,0,347,0
1772287121560,cold_start,1694,457,3383656,0,0,3034,13346,0,4120,0
1772287122269,cold_start,22610,1640,3378632,0,0,4022,17384,0,2708,0
1772287123014,cold_start,925,488,3369704,0,0,134,450,0,108,0
1772287123771,cold_start,5107,1525,3141236,0,0,830,6610,0,1139,0
1772287124593,cold_start,3383,105,3050604,0,0,728,2293,0,262,0
1772287125443,cold_start,930,10,3032548,0,0,237,1385,0,128,2987
1772287126268,cold_start,236,0,3019896,0,0,186,156,0,232,8828
1772287127119,cold_start,7507,382,2998532,0,0,2486,12815,0,2363,0
1772287127893,cold_start,3508,704,2998480,0,0,1548,4074,0,1316,0
1772287128569,cold_start,3958,1005,2940600,0,0,1276,9414,0,1813,0
1772287129271,cold_start,3390,786,2717024,0,0,1859,4946,0,1081,0
1772287130012,cold_start,43697,12312,2574832,6696,4584,1145,7995,63,797,17015
1772287130887,cold_start,190850,53024,2528512,9607,7423,2932,35259,66,2361,33656
1772287131650,cold_start,76733,33599,2584500,357,285,1662,27115,1,991,8955
1772287132472,cold_start,7601,234,2516880,0,0,315,2386,0,73,0
1772287133112,cold_start,66,0,2545520,0,0,281,29,0,16,0
1772287133855,cold_start,344,22,2516680,0,0,128,118,0,119,0
1772287134701,cold_start,149,0,2512588,0,0,129,776,0,184,0
1772287135610,cold_start,86,0,2484508,0,0,109,98,0,48,0
1772287136478,cold_start,453,53,2501368,0,0,257,248,0,255,0
1772287137372,cold_start,478,1,2498780,0,0,315,247,0,266,0
1772287138195,cold_start,162,0,2515616,0,0,82,195,0,77,0
1772287139042,cold_start,139,0,2531432,0,0,97,89,0,94,11345
1772287139787,cold_start,34,0,2583060,0,0,53,55,0,130,17027
1772287140671,cold_start,153,1,2533628,0,0,246,216,0,190,0
1772287141458,cold_start,354,2,2369092,0,0,350,211,0,154,0
1772287142187,cold_start,1972,0,2444996,0,0,162,150,0,154,0
1772287142795,cold_start,121,3,2457576,0,0,112,85,0,84,0
1772287143478,cold_start,3555,2880,2413800,0,0,29,19,0,7,2409
1772287144106,cold_start,2306,730,2424968,0,0,118,45,0,114,0
1772287144758,cold_start,23,0,2480552,0,0,11,80,0,11,0
1772287145494,cold_start,211,0,2475636,0,0,146,141,0,141,0
1772287146247,cold_start,737,80,2473612,0,0,47,967,0,44,0
1772287146990,cold_start,9,0,2487372,0,0,5,42,0,5,0
1772287147726,cold_start,28,0,2479300,0,0,23,21,0,24,0
1772287148490,cold_start,7,0,2459700,0,0,61,6,0,4,1297
1772287149265,cold_start,2956,1706,2464168,0,0,28,17,0,18,0
1772287150023,cold_start,240,0,2460660,0,0,49,82,0,38,0
1772287150795,cold_start,427,81,2473772,0,0,3,17,0,3,0
1772287151523,cold_start,31,0,2473740,0,0,35,8,0,30,0
1772287152335,cold_start,145,6,2501016,0,0,26,46,0,25,9232
1772287153124,cold_start,150845,37933,2467668,2424,1538,18697,33918,128,21351,12633
1772287153953,cold_start,137483,38519,2258464,44546,15057,6527,8838,146,3236,4594
1772287154856,cold_start,2284,143,1984988,0,0,772,4552,0,228,0
1772287155678,cold_start,456,0,1817556,0,0,542,417,0,369,0
1772287156504,cold_start,695,3,1776628,0,0,460,844,0,414,498
1772287157296,cold_start,27788,10135,1698792,0,0,195,244,0,134,227
1772287158063,cold_start,3865,1721,1684424,0,0,19,28,0,16,0
1772287158813,cold_start,1673,545,1672252,0,0,377,654,0,530,1373
1772287159605,cold_start,10709,2793,1650304,0,0,174,213,0,162,4042
1772287160410,cold_start,12874,6391,1656052,0,0,45,90,0,53,0
1772287161186,cold_start,187,8,1631344,0,0,16,77,0,2,6
1772287162049,cold_start,116,44,1657224,0,0,227,36,0,135,0
1772287162816,cold_start,638,0,1652740,0,0,402,537,0,154,0
1772287163638,cold_start,25,0,1645408,0,0,25,10,0,10,0
1772287164411,cold_start,38,0,1637232,0,0,26,25,0,25,0
1772287165256,cold_start,48,0,1636060,0,0,248,131,0,398,0
1772287166055,cold_start,6257,376,1452896,10556,7884,2320,9669,186,1738,4054
1772287166976,cold_start,205843,44861,1429968,33025,25155,1232,14190,364,867,48477
1772287167939,cold_start,193305,51288,1367328,18202,11920,738,11321,226,287,32209
1772287168816,cold_start,125307,46577,1642700,5636,3639,435,6176,6,303,20806
1772287169661,cold_start,149,82,1589872,0,0,68,1162,0,18,0
1772287170490,cold_start,1171,8,1612964,0,0,52,703,0,13,0
1772287171223,cold_start,711,5,1607092,0,0,248,2038,0,231,0
1772287172023,cold_start,5130,3487,1527432,0,0,143,934,0,39,2245
1772287172859,cold_start,6412,2689,1554980,0,0,216,4629,0,145,0
1772287173658,cold_start,314,35,1563020,0,0,31,307,0,26,0
1772287174513,cold_start,151,36,1557980,0,0,3,7,0,1,0
1772287175345,cold_start,3872,2656,1522844,0,0,35,1029,0,16,11103
1772287176127,cold_start,1335,649,1550604,0,0,10,60,0,3,8954
1772287176906,cold_start,837,243,1575128,0,0,130,213,0,125,0
1772287177766,cold_start,882,352,1519700,0,0,33,384,0,35,4348
1772287178605,cold_start,91680,31585,1467512,5042,2710,2116,3346,46,1999,12272
1772287179488,cold_start,135282,45113,1465412,510,508,524,6264,6,381,41231
1772287180365,cold_start,101863,31447,1464244,0,0,156,2726,0,86,21663
1772287181157,cold_start,68574,22635,1388712,0,0,124,756,0,59,22965
1772287182061,cold_start,85771,36136,1388740,0,0,37,892,11,16,17177
1772287182937,cold_start,39832,14446,1433504,1187,630,380,3735,0,347,0
1772287183868,cold_start,22,0,1432452,0,0,7,121,0,6,0
1772287184811,cold_start,117,0,1440396,0,0,16,777,0,15,0
1772287185794,cold_start,160,75,1421008,0,0,7,156,0,3,0
1772287186791,cold_start,28,0,1436292,0,0,14,14,0,8,0
1772287187724,cold_start,813,208,1452256,0,0,73,2227,0,41,12439
1772287188602,cold_start,490,352,1477764,0,0,40,1455,0,8,15801
1772287189454,cold_start,1379,0,1486844,0,0,6,218,0,4,0
1772287190387,launch_douyin,78898,18801,1441100,0,5440,13496,25004,131,13729,16770
1772287191196,launch_douyin,147567,87426,1587424,15756,7930,2106,5905,181,807,39726
1772287192029,launch_douyin,12567,5848,1490572,0,0,2343,471,0,107,3620
1772287192880,launch_douyin,47559,17269,1415588,842,764,1504,1253,11,715,9831
1772287193654,launch_douyin,17588,8289,1415708,0,0,398,502,0,131,13450
1772287194461,launch_douyin,33022,28651,1620924,0,0,71,331,0,19,0
1772287195162,launch_douyin,4435,2897,1559096,0,0,529,885,0,369,3697
1772287195990,launch_douyin,58230,41062,1426844,1612,845,334,2132,15,176,26597
1772287196748,launch_douyin,47092,30851,1500260,0,0,1107,7444,0,2508,12537
1772287197580,launch_douyin,15434,451,1440932,0,0,3748,2691,0,1340,0
1772287198332,launch_douyin,16,0,1403792,0,0,144,94,0,8,0
1772287199119,douyin_browse,650,0,1389676,0,0,319,179,0,181,1692
1772287199852,douyin_browse,14752,12032,1332580,0,0,100,466,0,200,14308
1772287200660,douyin_browse,40523,31682,1380220,0,0,517,463,0,353,18083
1772287201462,douyin_browse,185,3,1364660,0,0,325,2810,0,124,3103
1772287202287,douyin_browse,48482,41468,1324592,0,0,352,6620,0,29,28156
1772287203135,douyin_browse,74467,70808,1360416,0,0,85,721,0,16,5343
1772287203959,douyin_browse,48,0,1558764,0,0,201,7657,8,58,8742
1772287204827,douyin_browse,43389,27693,1765460,644,443,97,1074,0,20,6310
1772287205657,douyin_browse,885,402,1683920,0,0,209,1741,0,69,0
1772287206533,douyin_browse,6,0,1687764,0,0,69,104,0,41,0
1772287207388,douyin_browse,127,0,1645836,0,0,76,789,0,42,0
1772287208253,douyin_browse,3,0,1650596,0,0,44,475,0,2,1025
1772287209118,douyin_browse,2626,1856,1666696,0,0,86,1279,0,23,5834
1772287209895,douyin_browse,9762,7398,1662244,0,0,44,686,0,22,2943
1772287210716,douyin_browse,6124,5383,1682900,0,0,31,92,0,2,2903
1772287211516,douyin_browse,7484,5562,1677432,0,0,55,676,0,4,5735
1772287212345,douyin_browse,17726,13631,1638872,0,0,276,1023,5,2798,12450
1772287213175,douyin_browse,101417,52344,1735112,8573,1646,8919,22959,27,5965,26237
1772287213984,douyin_browse,66022,23231,1746288,577,517,917,4700,8,691,23627
1772287214627,douyin_browse,65234,34312,1680532,497,421,343,4566,8,194,28181
1772287215320,douyin_browse,44747,37207,1728196,0,0,49,380,0,48,9660
1772287216120,douyin_browse,529,0,1706760,0,0,332,4784,0,228,0
1772287216972,douyin_browse,3366,1794,1888064,0,0,324,3516,0,104,1297
1772287217779,douyin_browse,14,0,1888928,0,0,71,2328,0,4,0
1772287218635,douyin_browse,60,0,1881736,0,0,70,1378,0,59,0
1772287219429,douyin_browse,487,417,1868952,0,0,22,237,0,6,0
1772287220254,douyin_browse,6,0,1834556,0,0,45,758,0,266,0
1772287221063,douyin_browse,828,0,1814688,0,0,440,3659,0,125,0
1772287221890,douyin_browse,565,403,1818784,0,0,24,753,0,2,0
1772287222710,douyin_browse,240,0,1792700,0,0,149,2717,0,77,0
1772287223539,douyin_browse,18,0,1795152,0,0,37,502,0,57,2468
1772287224314,douyin_browse,4157,2693,1799384,0,0,71,110,0,25,0
1772287225114,douyin_browse,1197,492,1774544,0,0,64,496,0,44,1206
1772287225999,douyin_browse,4818,365,1776952,0,0,6,121,0,1,39
1772287226871,douyin_browse,59116,18924,1808384,213,179,4578,7200,39,5046,12775
1772287227610,douyin_browse,109248,17567,1805672,4243,2859,11122,12846,15,11167,4288
1772287228354,douyin_browse,41986,7430,1894176,0,0,5649,8002,0,5080,12164
1772287229125,douyin_browse,16026,7538,1895152,0,0,1752,7443,0,1273,4320
1772287229998,douyin_browse,24694,13826,1842512,0,0,461,915,0,550,6211
1772287230854,douyin_browse,9385,7025,1848096,0,0,122,157,0,154,0
1772287231710,douyin_browse,892,164,1861260,0,0,282,1453,0,95,31
1772287232583,douyin_browse,4853,1641,1867884,0,0,107,970,0,4,576
1772287233477,douyin_browse,26146,15781,1870512,0,0,59,1735,0,3,2125
1772287234299,douyin_browse,91678,52270,1609252,18843,14857,114,1888,289,36,11565
1772287235258,douyin_browse,84775,18051,1523252,0,0,807,2227,0,1356,8057
1772287236084,douyin_browse,101580,42877,1675492,0,0,956,12227,0,65,17545
1772287236882,douyin_browse,6254,1181,1543572,0,0,464,2416,0,482,2401
1772287237630,douyin_browse,22272,15986,1445632,0,0,125,261,0,87,7891
1772287238492,douyin_browse,143165,38084,1318200,420,380,14794,22663,16,15817,16406
1772287239373,douyin_browse,199178,54671,1563160,1350,975,7565,19831,9,8388,13957
1772287240198,douyin_browse,166567,11642,1503704,0,0,17534,54334,49,15460,8611
1772287240962,douyin_browse,170257,18784,1568256,4289,3326,16290,33097,16,16095,15118
1772287241724,douyin_browse,172721,15774,1757364,0,0,7668,17678,0,6497,12922
1772287242458,douyin_browse,92647,8803,1687708,0,0,4622,20063,0,4646,9903
1772287243218,douyin_browse,128382,22415,1678336,0,0,7341,17227,0,7033,9501
1772287243913,douyin_browse,32715,2760,1663460,0,0,4788,7067,0,4989,12385
1772287244594,douyin_browse,33940,13535,1711440,0,0,2831,7112,0,2434,19568
1772287245347,douyin_browse,11275,3634,1793408,0,0,1698,8817,0,1477,4146
1772287246185,douyin_browse,1300,20,1788124,0,0,108,206,0,4,0
1772287247038,douyin_browse,1533,861,1789112,0,0,173,651,0,167,2178
1772287247899,douyin_browse,6432,4061,1944148,0,0,270,2985,0,205,0
1772287248828,douyin_browse,2597,977,1951576,0,0,227,1956,0,196,0
1772287249771,douyin_browse,1954,1307,1956060,0,0,64,478,0,183,0
1772287250561,douyin_browse,4108,2026,1886180,0,0,249,1845,0,69,6070
1772287251409,douyin_browse,23807,19338,1892092,0,0,172,1900,0,250,0
1772287252292,douyin_browse,3184,1811,1872444,0,0,613,3059,0,188,0
1772287253025,douyin_browse,28862,185,1837276,0,0,7167,8548,0,6895,0
1772287253843,douyin_browse,1310,92,1834240,0,0,287,262,0,141,0
1772287254694,douyin_browse,204,0,1836868,0,0,125,53,0,103,0
1772287255480,douyin_browse,189,0,1709788,0,0,119,135,0,540,0
1772287256325,douyin_browse,565,5,1622560,0,0,616,580,0,121,0
1772287257062,douyin_browse,586,4,1614932,0,0,348,362,0,375,0
1772287257912,douyin_browse,876,79,1595708,0,0,1281,1194,0,1151,0
1772287258818,douyin_browse,375,192,1615224,0,0,217,181,0,80,0
1772287259668,douyin_browse,145,0,1612124,0,0,66,47,0,51,0
1772287260537,douyin_browse,2050,13,1685704,0,0,391,227,0,298,375
1772287261330,switch_meituan,11622,133,1779728,0,0,10649,12055,6,14881,6629
1772287262182,switch_meituan,64524,24500,1730160,615,291,6743,8180,0,2071,12631
1772287262854,switch_meituan,38344,17392,1723380,0,0,1280,3022,0,1128,6474
1772287263687,switch_meituan,2586,1180,1730488,0,0,370,1783,0,401,144
1772287264425,switch_meituan,20731,6333,1728936,0,0,1570,3049,0,1354,4634
1772287265244,switch_meituan,21827,17447,1710596,0,0,642,3723,0,714,2656
1772287266003,switch_meituan,6981,2038,1709272,0,0,568,1098,0,504,279
1772287266857,switch_meituan,2783,1254,1694244,0,0,446,697,0,286,3856
1772287267705,douyin_browse,15944,14066,1687264,0,0,278,469,0,549,3052
1772287268531,douyin_browse,59063,19278,1593084,6714,4301,1807,5761,84,1294,2918
1772287269282,douyin_browse,4266,712,1640656,0,0,1568,3101,0,1511,294
1772287270158,douyin_browse,2494,1812,1626396,0,0,119,1106,0,86,9
1772287270917,douyin_browse,2971,1352,1624160,0,0,207,1977,0,184,1235
1772287271805,switch_BaiduMap,92192,26729,1647236,4311,3669,14719,21473,66,14691,13767
1772287272585,switch_BaiduMap,16415,8041,1689624,0,0,1604,2076,0,1512,6876
1772287273302,switch_BaiduMap,1573,525,1746600,0,0,62,81,0,50,19527
1772287274014,switch_BaiduMap,1371,270,1755036,0,0,586,730,0,608,0
1772287274770,switch_BaiduMap,6659,3406,1739080,0,0,127,505,0,103,0
1772287275630,switch_BaiduMap,254,4,1741700,0,0,166,161,0,151,0
1772287276424,switch_BaiduMap,458,267,1712872,0,0,111,239,0,109,0
1772287277237,switch_BaiduMap,62,0,1737552,0,0,16,19,0,13,0
1772287278077,douyin_browse,15,0,1701632,0,0,298,256,0,590,544
1772287278830,douyin_browse,37537,16825,1642632,0,0,2857,3445,0,2542,7095
1772287279723,douyin_browse,2178,251,1731500,0,0,463,1025,0,475,0
1772287280542,douyin_browse,85,0,1717292,0,0,20,24,0,25,0
1772287281380,switch_minimap,321,0,1687868,0,0,64,30,0,651,0
1772287282208,switch_minimap,30533,70,1734068,0,0,20241,34088,0,19702,0
1772287283135,switch_minimap,4078,6,1706444,0,0,1321,1147,0,759,7860
1772287283972,switch_minimap,60,0,1768808,0,0,36,51,0,24,8239
1772287284963,switch_minimap,469,0,1754804,0,0,92,87,0,85,0
1772287285987,switch_minimap,352,0,1744288,0,0,320,309,0,317,0
1772287286960,switch_minimap,2169,22,1734076,0,0,1646,1634,0,1657,0
1772287287849,switch_minimap,167,6,1712084,0,0,67,76,0,43,0
1772287288797,douyin_browse,1731,3,1491484,0,0,4076,4028,0,4435,0
1772287289606,douyin_browse,3438,609,1518720,0,0,685,646,0,881,0
1772287290293,douyin_browse,2352,10,1524888,0,0,957,970,0,312,0
1772287291100,douyin_browse,79,0,1519844,0,0,23,24,0,19,0
1772287291920,douyin_browse,43,0,1512620,0,0,11,13,0,40,0
1772287292749,douyin_browse,203,0,1671800,0,0,381,386,0,306,0
1772287293542,douyin_browse,2847,1977,1664892,0,0,137,366,0,156,0
1772287294339,douyin_browse,382,0,1636772,0,0,227,223,0,121,0
1772287295229,douyin_browse,104,0,1635936,0,0,14,6,0,8,0
1772287296141,douyin_browse,70,0,1637360,0,0,13,14,0,14,0
1772287297038,douyin_browse,137,0,1627760,0,0,36,44,0,65,0
1772287297918,douyin_browse,241,0,1689392,0,0,444,387,0,369,3429
1772287298622,douyin_browse,15,0,1701720,0,0,18,16,0,10,12411
1772287299374,douyin_browse,25,0,1734152,0,0,10,9,0,7,10447
1772287300206,douyin_browse,350,161,1746752,0,0,30,24,0,24,0
1772287301069,douyin_browse,318,0,1739608,0,0,89,93,0,80,0
1772287301898,douyin_browse,21,0,1740460,0,0,4,4,0,7,0
1772287302737,douyin_browse,118,0,1721576,0,0,81,63,0,76,0
1772287303575,douyin_browse,279,2,1728988,0,0,424,515,0,443,0
1772287304441,douyin_browse,59,3,1752440,0,0,82,78,0,2,0
1772287305283,douyin_browse,8,0,1744756,0,0,3,3,0,3,0
1772287306184,douyin_browse,169,0,1730504,0,0,100,63,0,87,0
1772287307045,douyin_browse,318,0,1725636,0,0,83,38,0,87,0
1772287307787,douyin_browse,79,0,1722956,0,0,20,104,0,1,0
1772287308636,douyin_browse,67,0,1713468,0,0,19,18,0,29,0
1772287309390,douyin_browse,253,16,1703596,0,0,440,434,0,425,0
1772287310259,douyin_browse,47,0,1796188,0,0,29,29,0,3,0
1772287311111,douyin_browse,15,0,1805476,0,0,4,3,0,4,0
1772287312015,douyin_browse,1,0,1802328,0,0,3,5,0,4,0
1772287312887,douyin_browse,486,5,1803024,0,0,645,640,0,678,0
1772287313693,douyin_browse,148,0,1694960,0,0,135,196,0,85,0
1772287314554,douyin_browse,60,0,1710184,0,0,16,16,0,13,0
1772287315361,douyin_browse,5,0,1706948,0,0,1,1,0,0,0
1772287316218,douyin_browse,260,7,1725772,0,0,105,76,0,83,0
1772287317064,douyin_browse,152,15,1726560,0,0,35,40,0,26,0
1772287317966,douyin_browse,24,0,1726296,0,0,9,4,0,3,0
1772287318843,douyin_browse,32,0,1717844,0,0,16,11,0,39,0
1772287319668,douyin_browse,6417,21,1709360,0,0,1673,1597,0,1565,0
1772287320504,douyin_browse,71,0,1694464,0,0,12,12,0,10,0
1772287321373,douyin_browse,8,0,1672700,0,0,7,4,0,5,854
1772287322268,douyin_browse,3414,2632,1676688,0,0,6,6,0,22,0
1772287323169,douyin_browse,678,107,1666608,0,0,499,480,0,496,0
1772287324013,douyin_browse,2289,244,1622256,0,0,143,150,0,96,0
1772287324883,douyin_browse,923,104,1640720,0,0,13,19,0,8,0
1772287325748,douyin_browse,303,0,1639760,0,0,7,7,0,6,0
1772287326624,douyin_browse,1085,557,1632352,0,0,3,3,0,1,0
1772287327524,douyin_browse,314,25,1648064,0,0,22,20,0,25,0
1772287328357,douyin_browse,3744,1970,1635508,0,0,21,131,0,14,1714
1772287329206,douyin_browse,12814,10333,1636408,0,0,4,6,0,2,0
1772287330042,douyin_browse,383,0,1625248,0,0,0,0,0,14,0
1772287330934,douyin_browse,11,0,1641976,0,0,14,14,0,1,0
1772287331881,douyin_browse,53,0,1636892,0,0,1,1,0,0,0
1772287332787,douyin_browse,538,0,1797428,0,0,60,58,0,59,0
1772287333706,douyin_browse,125,69,1770728,0,0,41,83,0,52,0
1772287334606,douyin_browse,312,103,1661180,0,0,32,63,0,12,0
1772287335462,douyin_browse,3,0,1644960,0,0,3,2,0,4,121
1772287336334,douyin_browse,184,46,1621196,0,0,5,5,0,0,0
1772287337204,douyin_browse,90,22,1650896,0,0,1,1,0,1,0
1772287338115,douyin_browse,10,0,1652216,0,0,7,6,0,9,0
1772287338926,douyin_browse,54,0,1651176,0,0,62,53,0,53,0
1772287339749,douyin_browse,16419,118,1641372,0,0,6223,6413,0,6266,174
1772287340588,douyin_browse,3643,745,1618328,0,0,190,159,0,120,0
1772287341445,douyin_browse,5353,3650,1578864,0,0,260,398,0,412,1066
1772287342368,douyin_browse,6916,1937,1602540,0,0,581,558,0,183,0
1772287343166,douyin_browse,70,0,1594336,0,0,119,37,0,38,0
1772287344012,douyin_browse,39,0,1591984,0,0,1,2,0,0,0
1772287344854,douyin_browse,1745,19,1590172,0,0,997,1031,0,1042,0
1772287345678,douyin_browse,4600,33,1560104,0,0,1451,1569,0,1406,0
1772287346493,douyin_browse,914,4,1553164,0,0,339,325,0,239,0
1772287347391,douyin_browse,0,0,1551824,0,0,0,0,0,0,0
1772287348243,douyin_browse,237,4,1576324,0,0,232,208,0,275,0
1772287349037,douyin_browse,376,3,1565256,0,0,154,167,0,100,0
1772287349894,douyin_browse,15805,54,1553308,0,0,4243,4226,0,4241,0
1772287350692,douyin_browse,1221,11,1551228,0,0,450,448,0,898,0
1772287351491,douyin_browse,2041,21,1553076,0,0,774,787,0,328,0
1772287352323,douyin_browse,46349,2858,1517772,0,0,12590,15099,0,13429,786
1772287353045,douyin_browse,10475,1500,1525940,0,0,2344,2223,0,1185,1243
1772287353790,douyin_browse,4595,1495,1530160,0,0,53,55,0,40,0
1772287354617,douyin_browse,361,0,1527900,0,0,229,231,0,227,0
1772287355479,douyin_browse,2720,1865,1530348,0,0,26,2,0,27,0
1772287356400,douyin_browse,332,134,1529128,0,0,5,28,0,3,0
1772287357236,switch_weibo,20005,3872,1536424,523,2113,5528,9060,64,8677,11037
1772287358080,switch_weibo,94928,26623,1558600,4591,1147,9352,14027,0,7645,5774
1772287358820,switch_weibo,90151,55894,1637720,0,0,2470,12621,0,355,20233
1772287359497,switch_weibo,40248,20291,1797024,509,302,307,3109,5,74,6980
1772287360157,switch_weibo,396,0,1741228,0,0,412,244,0,198,0
1772287360817,switch_weibo,1680,3,1676680,0,0,1392,1366,0,1368,0
1772287361501,switch_weibo,603,0,1667360,0,0,569,674,0,1489,0
1772287362215,switch_weibo,5670,14,1626440,0,0,10117,11384,0,8917,0
1772287362936,switch_weibo,353,2,1616428,0,0,243,233,0,231,0
1772287363609,switch_weibo,178,0,1634736,0,0,80,80,0,98,0
1772287364463,douyin_browse,740,7,1591352,0,0,652,422,0,406,2
1772287365214,douyin_browse,3459,1251,1642896,0,0,258,413,0,248,889
1772287365958,douyin_browse,2450,1942,1645520,0,0,16,105,0,3,0
1772287366731,douyin_browse,115,0,1644568,0,0,11,9,0,8,0
1772287367496,switch_mobileqq,10839,2067,1641780,0,0,4768,5169,0,6272,76
